Customer_ID,Product_Description,Product_Category,Quantity,Unit_Price,Delivery_Charges,Coupon,Discount_Rate
13089,Google Sunglasses,Lifestyle,5,3.5,6.5,,30.0
14307,Sport Bag,Bags,1,3.99,6.0,,30.0
17147,8 pc Android Sticker Sheet,Office,6,1.62,,OFF30,30.0
16735,Google Women's Short Sleeve Hero Tee Black,Apparel,1,13.59,6.5,,
16805,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,ELEC20,
17961,Google Laptop and Cell Phone Stickers,Office,1,2.39,49.73,,10.0
14180,Google Canvas Tote Natural/Navy,Bags,1,15.99,6.0,,30.0
13599,Google 22 oz Water Bottle,Drinkware,1,2.99,50.0,EXTRA10,10.0
15503,Google Laptop and Cell Phone Stickers,Office,11,2.99,6.0,,20.0
18118,Google Women's Short Sleeve Hero Tee Black,Apparel,1,16.99,6.0,SALE30,30.0
15727,Google Men's Vintage Badge Tee White,Apparel,1,5.7,6.0,,20.0
17961,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,ELEC10,10.0
14032,Waze Men's Typography Short Sleeve Tee,Waze,1,18.99,6.0,WEMP30,30.0
13081,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15.99,12.99,,10.0
17757,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1,18.99,12.99,SALE20,20.0
13468,Android Women's Fleece Hoodie,Apparel,1,57.76,6.5,,
15950,Google Laptop Tech Backpack,Backpacks,1,38.39,6.5,,
14766,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,12.99,,10.0
15601,Metal Texture Roller Pen,Office,1,6.96,6.0,OFF20,20.0
18229,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6.0,SALE20,
15899,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,,30.0
17097,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,,30.0
17841,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,10.0
15464,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1,?,6.0,,10.0
17690,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,28.78,ELEC10,
13030,Ballpoint Stick Pen 4 Pack,Office,5,3.99,6.5,,
12957,Google Women's Scoop Neck Tee Black,Apparel,1,6.0,6.0,SALE20,20.0
17243,Windup Android,Lifestyle,1,3.19,6.0,,20.0
17796,Google Men's Vintage Badge Tee Black,Apparel,1,7.6,12.99,,20.0
12766,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1,15.19,6.5,,10.0
15831,Android Rise 14 oz Mug,Drinkware,2,12.99,6.0,,30.0
15110,Sport Bag,Bags,56,3.99,12.48,,
13842,Rainbow Stylus Pen,Office,20,1.2,21.92,,30.0
12793,Google Women's Short Sleeve Badge Tee Navy,Apparel,1,6.8,12.99,,20.0
16365,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1,61.59,6.0,SALE30,
17860,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,,30.0
14189,Emoji Sticker Sheet,Accessories,1,4.99,6.0,ACC10,10.0
14849,Google 22 oz Water Bottle,Drinkware,3,2.39,6.5,EXTRA10,
18069,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15.99,6.0,,30.0
17059,BLM Sweatshirt,Apparel,1,33.59,6.5,,
16713,Gunmetal Roller Ball Pen,Office,1,11.19,12.99,,
17897,Four Color Retractable Pen,Office,1,2.99,6.5,,30.0
12728,Google Men's Vintage Badge Tee Sage,Apparel,1,4.56,6.0,,
14744,Nest Cam IQ - USA,Nest,1,202.84,6.5,,30.0
17965,Reusable Shopping Bag,Bags,2,2.8,6.0,,
14298,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,
13564,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,13.59,6.0,,10.0
15579,Nest Thermostat E - USA,Nest,?,99.0,6.5,,20.0
12484,Google Men's Long & Lean Tee Charcoal,Apparel,1,4.8,6.0,SALE20,
16110,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,151.88,6.5,ELEC30,
14911,Google Twill Cap,Apparel,1,8.79,49.73,SALE10,
17706,Men's Weatherblock Shell Jacket Black,Apparel,1,52.07,6.5,,30.0
16655,Foam Can and Bottle Cooler,Drinkware,4,1.11,6.5,,20.0
14669,Google Sunglasses,Lifestyle,1,3.5,6.0,EXTRA20,20.0
17913,Google Sunglasses,Lifestyle,8,2.8,6.5,EXTRA30,30.0
12577,Android Men's Paradise Short Sleeve Tee Olive,Android,1,15.99,6.0,,30.0
12841,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,4,16.99,6.5,,20.0
13253,Google Sunglasses,Lifestyle,48,2.8,12.91,,
14646,Nest Cam Indoor Security Camera - USA,Nest-USA,2,?,6.0,ELEC10,
17894,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.5,,20.0
14368,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,199.0,12.99,ELEC10,10.0
13148,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,,20.0
16033,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149.0,6.0,,10.0
14672,SPF-15 Slim & Slender Lip Balm,Housewares,50,1.4,6.5,,
12748,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,,
14243,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1,14.0,12.99,SALE10,10.0
13198,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,ELEC10,10.0
17920,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,,10.0
17950,Google Trucker Hat,Headgear,1,21.99,6.0,HGEAR10,10.0
13124,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2,149.0,6.0,,
17964,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,,10.0
13869,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,2,13.59,12.48,SALE30,30.0
16907,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,ELEC10,10.0
12483,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,2,11.0,6.0,,10.0
13089,Ballpoint Stick Pen 4 Pack,Office,20,3.99,6.0,,
17075,YouTube Women's Fleece Hoodie Black,Apparel,1,14.0,6.0,SALE10,
12935,Android Rise 14 oz Mug,Drinkware,1,12.99,324.0,EXTRA10,
17602,Nest Secure Alarm System Starter Pack - USA,Nest,1,349.0,6.0,,30.0
13148,Nest Cam IQ Outdoor - USA (Preorder),Nest,2,279.0,6.5,NE20,20.0
15808,Nest Cam Indoor Security Camera - USA,Nest-USA,3,119.0,6.5,,20.0
15227,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.25,6.0,,20.0
16456,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,,10.0
16409,Nest Cam IQ - USA,Nest,1,199.0,6.0,NE20,20.0
15061,Google Executive Umbrella,Lifestyle,2,28.88,57.74,,10.0
14031,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6.0,,
15062,Google Men's Vintage Badge Tee Black,Apparel,1,10.63,12.99,,30.0
15525,Android Toddler Short Sleeve T-shirt Pewter,Apparel,1,17.53,6.5,,10.0
17358,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,,6.0,,10.0
14081,Google Sunglasses,Lifestyle,10,3.5,6.5,EXTRA30,30.0
16782,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119.0,12.99,,
17236,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,12.99,,20.0
12472,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,ELEC10,10.0
14159,BLM Sweatshirt,Apparel,1,33.59,6.0,,
16655,Badge Holder,Office,3,1.59,12.48,,20.0
17827,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,,10.0
16923,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.5,,20.0
16125,Reusable Shopping Bag,Bags,2,3.5,6.5,AIO30,30.0
12748,Google Luggage Tag,Fun,1,8.99,6.0,,
14298,Colored Pencil Set,Office,1,2.99,6.0,,20.0
12681,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1,30.0,19.99,,10.0
17220,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,ELEC20,
15373,Google Sunglasses,Lifestyle,54,2.8,13.35,EXTRA10,10.0
18109,8 pc Android Sticker Sheet,Office,7,1.99,6.0,,10.0
17218,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,16.85,,30.0
12539,Google Sunglasses,Lifestyle,2,2.8,6.0,,
16206,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,ELEC30,30.0
15547,Google Metallic Notebook Set,Office,30,4.79,55.73,OFF20,20.0
14667,Ballpoint LED Light Pen,Office,1,2.5,6.0,,10.0
15379,Google Metallic Notebook Set,Office,6,4.79,12.99,OFF30,
12725,Google Ballpoint Pen Black,Office,1,1.59,6.5,OFF20,20.0
16875,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6.0,SALE20,20.0
15789,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1,15.19,12.48,SALE30,30.0
13455,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.5,ELEC10,10.0
16470,26 oz Double Wall Insulated Bottle,Drinkware,3,24.99,6.0,,30.0
15727,Google Men's Skater Tee Grey,Apparel,1,11.19,6.0,,
13113,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,121.3,6.5,,
18069,Google Men's Vintage Badge Tee Sage,Apparel,6,5.7,19.99,SALE30,
15356,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,12.99,,
15984,Google Men's Performance Full Zip Jacket Black,Apparel,1,67.19,6.5,,30.0
13680,Google Women's Scoop Neck Tee Black,Apparel,1,4.8,6.0,SALE20,20.0
15601,Google Sunglasses,Lifestyle,4,3.61,28.78,,
12501,Crunch Noise Dog Toy,Lifestyle,1,2.79,12.99,,20.0
16549,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,,20.0
13089,Ballpoint LED Light Pen,Office,30,2.5,6.0,,20.0
15311,YouTube Twill Cap,Apparel,1,10.99,6.0,SALE20,20.0
13221,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,12.99,SALE30,30.0
15967,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.0,,10.0
13004,Google Men's Long & Lean Tee Charcoal,Apparel,1,13.99,6.0,,30.0
17220,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,,
13634,Google Women's Short Sleeve Hero Tee Black,Apparel,1,13.59,6.5,SALE30,30.0
15503,BLM Sweatshirt,Apparel,1,33.59,6.0,SALE20,20.0
12348,Google Kick Ball,Lifestyle,1,1.99,6.0,EXTRA30,30.0
17259,Crunch Noise Dog Toy,Lifestyle,3,3.99,64.01,,
17884,Gift Card - $25.00,Gift Cards,1,25.0,0.0,GC20,20.0
13174,Nest Thermostat E - USA,Nest,1,99.0,6.0,,20.0
16713,You Tube Toddler Short Sleeve Tee Red,Apparel,1,13.59,6.5,,
15485,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,,10.0
15039,YouTube Youth Short Sleeve Tee Red,Apparel,1,15.19,6.0,,20.0
17968,Waterproof Backpack,Bags,1,82.52,64.01,,10.0
16713,Google RFID Journal,Notebooks & Journals,10,11.19,15.37,NJ10,10.0
16770,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5,79.0,6.5,,
15544,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,ELEC10,10.0
13081,Google Men's Performance Full Zip Jacket Black,Apparel,1,48.0,6.0,SALE10,10.0
16904,Google 17oz Stainless Steel Sport Bottle,Drinkware,2,16.79,?,,30.0
14680,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,ELEC10,10.0
12431,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,30.0
14961,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79.0,12.99,,20.0
14016,Electronics Accessory Pouch,Bags,1,4.99,6.0,AIO30,
13656,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1,13.2,6.0,SALE10,10.0
16767,Google 22 oz Water Bottle,Drinkware,1,2.99,6.0,,20.0
17621,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.5,ELEC20,20.0
16274,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,,10.0
14829,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,ELEC10,10.0
15358,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,ELEC10,10.0
14646,22 oz Android Bottle,Bottles,30,2.99,6.0,BT30,30.0
16550,26 oz Double Wall Insulated Bottle,Drinkware,15,19.99,18.59,,
14217,Google Men's Performance Full Zip Jacket Black,Apparel,1,67.19,6.5,,
17999,Google Canvas Tote Natural/Navy,Bags,1,12.79,6.5,,
13050,Google Braille Tee Black,Apparel,1,17.93,6.5,,
15996,1 oz Hand Sanitizer,Lifestyle,1,1.99,6.5,,
16781,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,ELEC10,10.0
13370,Waze Mobile Phone Vent Mount,Waze,1,5.77,6.5,,
15696,Google Laptop and Cell Phone Stickers,Office,5,2.99,6.0,,30.0
17827,YouTube Notebook and Pen Set,Office,1,5.59,6.0,,
16923,YouTube Twill Cap,Apparel,10,8.79,26.2,SALE20,20.0
14329,Google Women's Tee Grey,Apparel,1,9.6,6.0,,30.0
15358,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,12.99,,20.0
17231,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,
17800,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.08,6.5,,20.0
12668,Nest Cam IQ - USA,Nest,2,199.0,6.5,,20.0
15689,Windup Android,Lifestyle,52,3.19,49.62,,
17850,Google Women's Tee Grey,Apparel,1,24.75,6.5,SALE10,10.0
17967,Google Leather Journal-Black,Notebooks & Journals,1,26.39,6.5,NJ20,
13089,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1,18.99,6.5,,
17841,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1,61.59,6.0,SALE30,30.0
17218,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.0,ELEC20,20.0
13004,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,5.1,6.0,,20.0
14334,Google 17 oz Double Wall Stainless Steel Insulated Bottle,Google,1,19.99,6.0,,
17375,Google Men's Vintage Badge Tee Black,Apparel,3,10.63,6.0,SALE20,20.0
16805,Google 22 oz Water Bottle,Drinkware,2,2.99,,EXTRA20,20.0
15358,Waze Mood Ninja Window Decal,Waze,1,1.59,6.0,WEMP10,
12567,Google Men's Vintage Badge Tee White,Apparel,4,18.99,6.5,,20.0
14778,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1,202.84,8.7,,
17920,Men's Softshell Jacket Black/Grey,Apparel,1,81.7,6.5,,10.0
12471,Android Sticker Sheet Ultra Removable,Office,1,2.39,6.0,OFF30,30.0
15820,Google Kick Ball,Lifestyle,25,1.99,6.0,EXTRA10,10.0
15854,Leatherette Journal,Office,2,8.79,12.99,OFF20,20.0
17059,Android Twill Cap,Apparel,1,8.79,6.5,,
13777,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,,
13004,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,12.99,,30.0
17841,Google Metallic Notebook Set,Office,35,4.79,13.75,,30.0
15288,Google Collapsible Pet Bowl,Lifestyle,1,3.99,6.0,,10.0
15514,Recycled Paper Journal Set,Office,7,3.99,6.0,,20.0
12539,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,2,13.59,6.0,,
15574,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,5,15.67,182.74,,
17251,BLM Sweatshirt,Apparel,1,33.59,6.5,,20.0
14298,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.0,,20.0
18004,Google Women's Vintage Hero Tee Lavender,Apparel,1,13.29,6.0,SALE20,
14081,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,13.59,30.0,SALE30,30.0
14657,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,2,23.76,6.0,SALE30,30.0
17238,YouTube Custom Decals,Office,1,0.8,12.48,,
12748,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,12.99,,30.0
17850,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,,10.0
15808,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,
17213,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1,15.19,6.5,,10.0
15464,Google Canvas Tote Natural/Navy,Bags,2,12.79,6.5,,10.0
13506,Google Metallic Notebook Set,Office,10,4.79,14.42,OFF20,20.0
12691,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,5,149.0,12.91,,30.0
12377,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79.0,6.0,,10.0
12348,Google Sunglasses,Lifestyle,2,3.5,6.0,,30.0
13869,YouTube Custom Decals,Office,1,0.5,6.0,,20.0
14733,Ballpoint LED Light Pen,Office,5,2.0,12.91,OFF20,
12766,Google Accent Insulated Stainless Steel Bottle,Drinkware,3,19.99,22.29,,
12921,Google 5-Panel Snapback Cap,Headgear,1,10.63,6.0,HGEAR10,10.0
16816,Nest Cam IQ - USA,Nest,1,199.0,6.5,,20.0
13089,Windup Android,Lifestyle,13,3.19,12.99,,
14606,Google Laptop Backpack,Bags,1,79.99,6.0,,30.0
12484,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1,18.99,6.0,,20.0
16350,Google Women's Yoga Jacket Black,Apparel,1,42.0,6.0,,20.0
16282,Android Sticker Sheet Ultra Removable,Office,3,2.99,6.0,,10.0
15570,Nest Cam Outdoor Security Camera - USA,Nest-USA,4,119.0,6.5,,20.0
16612,Ballpoint LED Light Pen,Office,36,1.98,26.4,,30.0
15356,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,14.25,,20.0
17690,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,30.0
12963,Google Women's Short Sleeve Hero Tee White,Apparel,1,16.99,6.5,,10.0
17865,Google Men's  Zip Hoodie,Apparel,1,44.79,12.48,SALE20,20.0
16560,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,30.0
14396,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1,43.99,6.5,,
17865,Google Women's Fleece Hoodie,Apparel,1,44.79,12.48,,20.0
18156,Google Metallic Notebook Set,Office,51,4.79,35.96,,
12472,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,,20.0
13405,Nest Thermostat E - USA,Nest,1,99.0,6.0,NE10,10.0
13081,Engraved Ceramic Google Mug,Drinkware,4,7.19,6.5,,
14081,Google Sunglasses,Lifestyle,1,2.8,8.91,,30.0
14298,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,10.63,6.0,EXTRA20,
12347,Google Stylus Pen w/ LED Light,Office,5,5.5,6.0,OFF20,
13455,Nest Cam Indoor Security Camera - USA,Nest-USA,3,119.0,6.5,,10.0
13627,Google Men's Short Sleeve Performance Badge Tee Navy,Apparel,1,12.31,,,30.0
12489,Sport Bag,Bags,15,4.99,6.0,,20.0
12427,Sport Bag,Bags,20,4.99,6.5,AIO20,20.0
17340,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,13.59,6.5,,
15039,Google Kick Ball,Lifestyle,100,1.59,28.7,EXTRA20,20.0
15727,Google Collapsible Pet Bowl,Lifestyle,1,3.99,6.0,,
17311,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.0,,20.0
16931,Android Men's Engineer Short Sleeve Tee Charcoal,Apparel,1,15.99,6.0,,30.0
18202,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,ELEC30,
18075,Men's Softshell Jacket Black/Grey,Apparel,1,79.19,6.0,SALE20,20.0
15311,Badge Holder,Office,20,1.99,6.0,OFF10,10.0
13230,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1,,6.5,,10.0
13455,Google Metallic Notebook Set,Office,1,5.99,6.5,OFF10,
13004,Google Twill Cap,Apparel,2,10.99,12.99,,30.0
17243,Google Onesie Red,Apparel,1,23.99,6.5,,
13089,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4,79.0,6.0,,
17692,Android Wool Heather Cap Heather/Black,Headgear,1,17.49,6.0,HGEAR30,30.0
15658,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4,81.5,6.5,,10.0
17191,8 pc Android Sticker Sheet,Office,5,1.59,40.25,,30.0
16549,Google Women's Short Sleeve Hero Tee White,Apparel,1,13.59,6.0,,
14646,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.0,,10.0
17841,Google Women's Scoop Neck Tee Black,Apparel,1,4.8,6.0,,10.0
13534,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,,20.0
14796,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4,79.0,6.5,,
12413,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6.0,,10.0
17672,Nest Cam Indoor Security Camera - USA,Nest-USA,3,121.3,12.99,,30.0
16503,Google 17oz Stainless Steel Sport Bottle,Drinkware,5,15.19,30.92,,20.0
18239,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,ELEC10,
13488,Google RFID Journal,Notebooks & Journals,2,6.0,6.0,NJ20,20.0
13656,Android Men's Vintage Tank,Apparel,1,8.4,6.0,SALE10,10.0
17375,Nest Cam IQ - USA,Nest,1,202.84,6.5,,30.0
12583,Switch Tone Color Crayon Pen,Office,1,1.64,6.5,OFF10,10.0
16782,Google Youth Short Sleeve Tee Red,Apparel,1,15.19,6.0,,20.0
15673,Google Sunglasses,Lifestyle,1,3.5,6.0,,30.0
15062,Crunch Noise Dog Toy,Lifestyle,1,3.99,12.99,EXTRA30,30.0
15827,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,,
13982,You Tube Toddler Short Sleeve Tee Red,Apparel,1,13.59,6.0,SALE10,10.0
15719,Nest Cam Indoor Security Camera - USA,Nest-USA,1,121.3,6.5,,
14040,Maze Pen,Office,20,0.79,73.71,OFF20,20.0
17890,7&quot; Dog Frisbee,Lifestyle,2,1.2,6.0,EXTRA20,20.0
12971,Nest Cam Indoor Security Camera - USA,Nest-USA,1,121.3,6.5,,30.0
17340,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79.0,6.5,ELEC10,
16735,Google Sunglasses,Lifestyle,5,3.5,6.0,EXTRA20,20.0
14083,Google 22 oz Water Bottle,Drinkware,1,2.39,12.76,,
14298,Android Lunch Kit,Lifestyle,2,7.2,6.0,,20.0
18116,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,ELEC10,10.0
14462,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,151.88,6.5,,30.0
17591,Ballpoint Stick Pen 4 Pack,Office,1,3.99,16.85,OFF30,30.0
14078,Google Women's Short Sleeve Performance Tee Black,Apparel,10,18.15,158.74,,10.0
14577,Android Toddler Short Sleeve T-shirt Pink,Apparel,1,13.59,,,20.0
14606,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.08,6.5,,10.0
14156,Nest Thermostat E - USA,Nest,1,100.91,6.5,,
15513,Google Men's Long & Lean Tee Charcoal,Apparel,1,11.19,6.5,,
16539,Reusable Shopping Bag,Bags,3,3.61,6.5,,
17402,YouTube Leatherette Notebook Combo,Office,6,5.59,41.3,,20.0
16885,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,16.99,6.0,,30.0
15727,Google RFID Journal,Notebooks & Journals,1,4.8,6.0,,20.0
17341,Google Metallic Notebook Set,Office,20,4.79,43.31,OFF10,10.0
14646,Sport Bag,Bags,2,4.99,6.0,,10.0
17236,Google Women's Vintage Hero Tee Platinum,Apparel,1,5.7,,,10.0
12766,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1,13.99,6.5,,10.0
15311,Google Kick Ball,Lifestyle,20,1.99,6.0,,10.0
16722,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6.5,,10.0
16523,Android Small Removable Sticker Sheet,Accessories,13,2.39,6.0,,20.0
14395,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,
15421,Sport Bag,Bags,4,5.09,6.0,,30.0
13694,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,3,149.0,6.0,,10.0
14081,Pen Pencil & Highlighter Set,Office,1,3.99,6.5,OFF30,30.0
13468,Nest Cam Indoor Security Camera - USA,Nest-USA,1,121.3,6.5,,
13081,Google Sunglasses,Lifestyle,10,3.5,6.0,,
12735,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,ELEC20,20.0
15311,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,12.99,,
14060,Google Doodle Decal,Office,1,2.99,6.0,,10.0
16270,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,,
16493,Google Sunglasses,Lifestyle,1,3.5,19.99,EXTRA20,20.0
18277,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.0,,
15311,Google Tee Green,Apparel,1,22.41,6.0,SALE30,
15281,Google Men's  Zip Hoodie,Apparel,1,44.79,30.0,SALE20,20.0
17146,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,ELEC30,30.0
15727,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,2,13.99,6.0,SALE30,30.0
17504,Google Youth Baseball Raglan Heather/Black,Apparel,1,19.99,6.0,,10.0
13162,Google Men's Vintage Badge Tee Black,Apparel,2,9.49,6.0,SALE20,20.0
14092,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119.0,6.0,ELEC10,10.0
13531,Google Women's Performance Polo Grey/Black,Apparel,11,62.99,6.5,SALE10,10.0
15061,Google Youth Short Sleeve Tee White,Apparel,1,15.19,6.5,,
17337,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,151.88,12.99,,30.0
12748,BLM Sweatshirt,Apparel,1,33.59,6.0,,
17035,Google Metallic Notebook Set,Office,1,4.88,6.5,OFF30,
15996,Google Laptop and Cell Phone Stickers,Office,1,2.99,6.5,,
17965,Google Spiral Leather Journal,Notebooks & Journals,2,9.6,6.0,NJ20,
17259,Google Laptop and Cell Phone Stickers,Office,1,1.99,6.5,,30.0
