Customer_ID,Age,Gender,Marital Status,Occupation,Monthly Income,Location,Product_Description,Product_Category,Quantity,Unit_Price,Delivery_Charges,Coupon,Discount_Rate
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google Women's Vintage Hero Tee Lavender,Apparel,1.0,7.6,6.0,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,80.52,6.5,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Android BTTF Moonshot Graphic Tee,Apparel,1.0,15.99,6.0,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google 17oz Stainless Steel Sport Bottle,Drinkware,1.0,15.19,6.5,EXTRA30,30.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google Canvas Tote Natural/Navy,Bags,1.0,12.79,6.0,AIO10,10.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,13.29,6.0,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google 17oz Stainless Steel Sport Bottle,Drinkware,1.0,15.19,6.0,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Ballpoint Stick Pen 4 Pack,Office,10.0,3.19,6.0,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google Laptop and Cell Phone Stickers,Office,10.0,2.39,6.0,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google Men's Vintage Badge Tee White,Apparel,2.0,4.56,12.48,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,YouTube Onesie Heather,Apparel,2.0,19.19,6.5,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google 17 oz Double Wall Stainless Steel Insulated Bottle,Google,2.0,13.99,6.0,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google Sunglasses,Lifestyle,5.0,2.8,6.0,EXTRA20,20.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google Women's Short Sleeve Performance Tee Pewter,Apparel,1.0,5.28,6.0,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,5.0,19.99,6.5,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Google Women's Scoop Neck Tee Black,Apparel,1.0,4.8,6.0,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Waze Mobile Phone Vent Mount,Waze,1.0,6.99,6.0,,0.0
14085,16,M,Single,Student,2,Fort Wayne-Indiana,Recycled Paper Journal Set,Office,25.0,3.19,6.0,,0.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Google Zip Hoodie Black,Apparel,2.0,48.92,6.5,SALE30,30.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Badge Holder,Office,2.0,1.99,6.0,OFF10,10.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,12.48,,0.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Red Shine 15 oz Mug,Drinkware,1.0,10.39,6.0,,0.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,2.0,15.19,6.5,,0.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Google Laptop and Cell Phone Stickers,Office,20.0,2.99,12.99,,0.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,12.99,,0.0
13230,55,M,Married,Employee,4,Sarasota-Florida,YouTube Onesie Heather,Apparel,1.0,23.99,6.0,SALE10,10.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Google Laptop and Cell Phone Stickers,Office,1.0,2.39,6.0,,0.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,12.99,ELEC10,10.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1.0,19.468847133757965,6.5,,0.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Nest Cam IQ - USA,Nest,1.0,199.0,6.0,NE10,10.0
13230,55,M,Married,Employee,4,Sarasota-Florida,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,,0.0
13468,65,F,Married,Housewife,1,Fort Wayne-Indiana,Google Blackout Cap,Headgear,1.0,15.67,6.5,,0.0
13468,65,F,Married,Housewife,1,Fort Wayne-Indiana,Maze Pen,Office,30.0,0.99,6.5,,0.0
13468,65,F,Married,Housewife,1,Fort Wayne-Indiana,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,17.49,6.0,,0.0
13468,65,F,Married,Housewife,1,Fort Wayne-Indiana,Android Women's Fleece Hoodie,Apparel,1.0,57.76,6.5,,0.0
13468,65,F,Married,Housewife,1,Fort Wayne-Indiana,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
13468,65,F,Married,Housewife,1,Fort Wayne-Indiana,Google Canvas Tote Natural/Navy,Bags,8.0,12.79,21.29,,0.0
13468,65,F,Married,Housewife,1,Fort Wayne-Indiana,Android Rise 14 oz Mug,Drinkware,1.0,12.99,6.0,,0.0
13468,65,F,Married,Housewife,1,Fort Wayne-Indiana,Rubber Grip Ballpoint Pen 4 Pack,Office,1.0,3.99,6.0,,0.0
13800,39,F,Married,Housewife,4,Boise-Idaho,Google Emoji Sticker Pack,Accessories,1.0,5.09,6.0,,0.0
13800,39,F,Married,Housewife,4,Boise-Idaho,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,ELEC30,30.0
13800,39,F,Married,Housewife,4,Boise-Idaho,Google Alpine Style Backpack,Bags,1.0,81.53,6.5,,0.0
13800,39,F,Married,Housewife,4,Boise-Idaho,Google Thermal Bottle Blue,Drinkware,15.0,19.56,12.48,EXTRA30,30.0
13777,58,F,Married,Housewife,3,Savannah-Georgia,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,61.89,6.5,,0.0
13777,58,F,Married,Housewife,3,Savannah-Georgia,26 oz Double Wall Insulated Bottle,Drinkware,1.0,25.78,6.5,EXTRA10,10.0
13777,58,F,Married,Housewife,3,Savannah-Georgia,Android Rise 14 oz Mug,Drinkware,1.0,12.99,6.0,,0.0
13777,58,F,Married,Housewife,3,Savannah-Georgia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,17.53,6.5,,0.0
13777,58,F,Married,Housewife,3,Savannah-Georgia,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,153.71,8.7,NCA10,10.0
13777,58,F,Married,Housewife,3,Savannah-Georgia,26 oz Double Wall Insulated Bottle,Drinkware,1.0,24.99,6.0,,0.0
13777,58,F,Married,Housewife,3,Savannah-Georgia,Nest Thermostat E - USA,Nest,1.0,99.0,6.0,,0.0
13819,58,M,Single,Employee,4,Peoria-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,249.0,12.99,ELEC10,10.0
17228,50,F,Married,Employee,3,Fargo-North Dakota,YouTube Tee Black,Apparel,1.0,17.93,6.5,,0.0
17228,50,F,Married,Employee,3,Fargo-North Dakota,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,3.47,6.5,SALE30,30.0
17228,50,F,Married,Employee,3,Fargo-North Dakota,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
17228,50,F,Married,Employee,3,Fargo-North Dakota,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,2.0,21.99,6.5,,0.0
17228,50,F,Married,Employee,3,Fargo-North Dakota,Google Twill Cap,Apparel,1.0,11.2,6.0,,0.0
17228,50,F,Married,Employee,3,Fargo-North Dakota,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,1.0,21.99,6.5,SALE30,30.0
12676,49,M,Married,Employee,0,Lubbock-Texas,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,0.0
12676,49,M,Married,Employee,0,Lubbock-Texas,YouTube Custom Decals,Office,1.0,0.51,6.0,OFF30,30.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88,6.5,ELEC30,30.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Twill Cap,Apparel,1.0,8.79,6.0,SALE20,20.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Collapsible Shopping Bag,Bags,1.0,4.99,6.0,AIO20,20.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Sunglasses,Lifestyle,30.0,3.5,12.99,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,151.88,8.7,NCA30,30.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1.0,87.99,6.5,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Sunglasses,Lifestyle,1.0,2.8,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,79.0,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Women's Weatherblock Shell Jacket Black,Apparel,1.0,37.2,6.0,SALE20,20.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,20 oz Stainless Steel Insulated Tumbler,Drinkware,1.0,19.99,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,ELEC10,10.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Android Toddler Short Sleeve T-shirt Pewter,Apparel,12.0,16.99,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1.0,13.2,6.0,SALE20,20.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Leatherette Journal,Office,4.0,7.69,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Youth Short Sleeve Tee Red,Apparel,8.0,18.99,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3.0,151.88,6.5,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Twill Cap,Apparel,1.0,8.79,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Android Luggage Tag,Fun,2.0,8.99,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,ELEC30,30.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Trike Tee Black,Apparel,1.0,16.3,6.5,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Youth Short Sleeve Tee Red,Apparel,6.0,18.99,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,ELEC10,10.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Sport Bag,Bags,7.0,3.99,25.37,AIO10,10.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,22 oz Android Bottle,Bottles,10.0,2.39,12.91,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Snapback Black Cap,Headgear,1.0,20.38,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,4.0,119.0,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Ballpoint Stick Pen 4 Pack,Office,1.0,3.99,6.5,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google 40 oz Insulated Monster Bottle,Drinkware,1.0,28.05,6.5,EXTRA10,10.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,4.33,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Collapsible Shopping Bag,Bags,1.0,3.99,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Women's Vintage Hero Tee Black,Apparel,1.0,5.7,6.0,SALE30,30.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,ELEC10,10.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,YouTube Men's Fleece Hoodie Black,Apparel,1.0,31.35,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Hard Cover Journal,Notebooks & Journals,12.0,11.99,42.45,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Large Standard Journal Navy,Office,21.0,16.3,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1.0,15.19,6.0,SALE20,20.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Switch Tone Color Crayon Pen,Office,1.0,1.59,6.5,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,23 oz Wide Mouth Sport Bottle,Drinkware,1.0,11.2,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Sunglasses,Lifestyle,30.0,3.5,12.99,EXTRA20,20.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Men's Vintage Badge Tee Black,Apparel,1.0,7.6,6.0,SALE20,20.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,4.33,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,8 pc Android Sticker Sheet,Office,1.0,1.59,6.5,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,YouTube Twill Cap,Apparel,1.0,10.99,6.0,SALE20,20.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Badge Holder,Office,20.0,1.99,6.0,OFF10,10.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Kick Ball,Lifestyle,20.0,1.99,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Tee Green,Apparel,1.0,22.41,6.0,SALE30,30.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,BLM Sweatshirt,Apparel,2.0,33.59,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Kick Ball,Lifestyle,3.0,1.99,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,19.99,6.0,,0.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Metallic Notebook Set,Office,10.0,4.79,12.91,OFF10,10.0
15311,57,M,Single,Self Employed,4,Orlando-Florida,Google Men's Vintage Badge Tee Black,Apparel,1.0,7.6,6.0,SALE10,10.0
17226,42,F,Married,Housewife,3,Toledo-Ohio,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Gift Card - $25.00,Gift Cards,1.0,25.0,0.0,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Google Sunglasses,Lifestyle,5.0,2.89,35.96,EXTRA10,10.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,14.02,57.74,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,99.03,13.78,SALE10,10.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,182.74,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Waze Mood Ninja Window Decal,Waze,2.0,1.64,6.5,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,ELEC10,10.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,YouTube Custom Decals,Office,1.0,2.05,6.5,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,You Tube Toddler Short Sleeve Tee Red,Apparel,1.0,14.02,28.78,SALE10,10.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Android Sticker Sheet Ultra Removable,Office,5.0,3.08,6.5,OFF10,10.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Google Laptop and Cell Phone Stickers,Office,1.0,2.39,22.71,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Google Spiral Journal with Pen,Notebooks & Journals,2.0,8.24,6.5,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Switch Tone Color Crayon Pen,Office,21.0,1.99,6.0,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,5.0,15.67,182.74,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Nest Cam Outdoor Security Camera - USA,Nest-USA,4.0,122.77,6.5,ELEC10,10.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Google Men's  Zip Hoodie,Apparel,1.0,46.21,6.5,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Google Men's Watershed Full Zip Hoodie Grey,Apparel,2.0,61.59,12.99,,0.0
15574,28,F,Married,Housewife,2,Des Moines-Iowa,Collapsible Shopping Bag,Bags,6.0,4.12,6.5,,0.0
12971,31,F,Married,Self Employed,4,Fargo-North Dakota,Google Laptop and Cell Phone Stickers,Office,1.0,2.39,6.0,,0.0
12971,31,F,Married,Self Employed,4,Fargo-North Dakota,Google Stylus Pen w/ LED Light,Office,1.0,4.4,49.73,,0.0
12971,31,F,Married,Self Employed,4,Fargo-North Dakota,Google Kick Ball,Lifestyle,25.0,1.99,6.5,EXTRA30,30.0
12971,31,F,Married,Self Employed,4,Fargo-North Dakota,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,15.99,6.5,,0.0
12971,31,F,Married,Self Employed,4,Fargo-North Dakota,Android 17oz Stainless Steel Sport Bottle,Drinkware,1.0,10.63,6.0,EXTRA10,10.0
12971,31,F,Married,Self Employed,4,Fargo-North Dakota,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,14.0,6.0,,0.0
12971,31,F,Married,Self Employed,4,Fargo-North Dakota,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.5,ELEC10,10.0
12971,31,F,Married,Self Employed,4,Fargo-North Dakota,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,15.99,6.5,,0.0
12971,31,F,Married,Self Employed,4,Fargo-North Dakota,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
18250,56,F,Single,Employee,2,Sarasota-Florida,Waze Mobile Phone Vent Mount,Waze,10.0,5.7,15.72,,0.0
13725,61,M,Single,Employee,1,Springfield-Illinois,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,0.0
13725,61,M,Single,Employee,1,Springfield-Illinois,Android Women's Dash Tee Grey,Apparel,1.0,17.93,6.5,,0.0
13725,61,M,Single,Employee,1,Springfield-Illinois,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
13725,61,M,Single,Employee,1,Springfield-Illinois,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,,0.0
13725,61,M,Single,Employee,1,Springfield-Illinois,Google Women's Tee Grey,Apparel,1.0,22.41,6.0,,0.0
16748,26,M,Single,Employee,4,Spokane-Washington,Google Executive Umbrella,Lifestyle,1.0,19.59,6.0,,0.0
16748,26,M,Single,Employee,4,Spokane-Washington,Google 17oz Stainless Steel Sport Bottle,Drinkware,10.0,16.79,40.25,,0.0
16029,54,F,Married,Employee,4,Tulsa-Oklahoma,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,ELEC10,10.0
16029,54,F,Married,Employee,4,Tulsa-Oklahoma,Nest Thermostat E - USA,Nest,1.0,99.0,6.0,,0.0
16029,54,F,Married,Employee,4,Tulsa-Oklahoma,Google Luggage Tag,Fun,1.0,3.6,49.73,,0.0
16029,54,F,Married,Employee,4,Tulsa-Oklahoma,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,0.0
16029,54,F,Married,Employee,4,Tulsa-Oklahoma,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,19.99,,0.0
17685,19,M,Single,Student,0,Chicago-Illinois,Google Twill Cap,Apparel,5.0,8.96,6.5,,0.0
17685,19,M,Single,Student,0,Chicago-Illinois,Google RFID Journal,Notebooks & Journals,10.0,6.0,6.0,NJ30,30.0
17685,19,M,Single,Student,0,Chicago-Illinois,Google Stylus Pen w/ LED Light,Office,8.0,5.67,17.96,,0.0
14045,19,F,Married,Student,1,Memphis-Tennessee,Android Sticker Sheet Ultra Removable,Office,1.0,2.47,6.5,,0.0
17375,34,F,Single,Employee,3,Reno-Nevada,Google Men's Vintage Badge Tee Black,Apparel,3.0,10.63,6.0,SALE20,20.0
17375,34,F,Single,Employee,3,Reno-Nevada,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,,0.0
17375,34,F,Single,Employee,3,Reno-Nevada,Google Laptop and Cell Phone Stickers,Office,5.0,2.99,6.0,,0.0
15922,46,M,Single,Self Employed,4,Des Moines-Iowa,Engraved Ceramic Google Mug,Drinkware,1.0,9.27,6.5,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Hard Cover Journal,Notebooks & Journals,2.0,11.99,13.78,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Ballpoint LED Light Pen,Office,6.0,2.04,6.5,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Twill Cap,Apparel,1.0,11.2,6.0,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Galaxy Screen Cleaning Cloth,Office,20.0,1.99,6.0,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google 22 oz Water Bottle,Drinkware,6.0,2.99,6.0,EXTRA20,20.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Onesie Red/Graphite,Apparel,1.0,19.19,6.0,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Men's Vintage Badge Tee Black,Apparel,1.0,9.49,6.0,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Sunglasses,Lifestyle,3.0,2.8,19.99,EXTRA10,10.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,149.0,6.0,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,199.0,8.7,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Metallic Notebook Set,Office,20.0,4.88,25.37,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Youth Short Sleeve T-shirt Green,Apparel,1.0,10.63,6.0,SALE20,20.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Leatherette Journal,Office,1.0,8.79,6.0,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Men's Long & Lean Tee Charcoal,Apparel,1.0,19.99,117.7,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Crew Sweater Navy,Apparel,1.0,42.39,6.5,SALE30,30.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Ballpoint Pen Black,Office,25.0,1.99,6.0,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,YouTube Youth Short Sleeve Tee Red,Apparel,1.0,15.19,6.0,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Kick Ball,Lifestyle,100.0,1.59,28.7,EXTRA20,20.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Android Men's Vintage Tank,Apparel,1.0,14.69,19.99,SALE20,20.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Men's Long Sleeve Pullover Badge Tee Heather,Apparel,2.0,34.99,117.7,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Google Men's Long Sleeve Pullover Badge Tee Heather,Apparel,1.0,27.99,6.5,,0.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Sport Bag,Bags,20.0,4.07,25.37,AIO30,30.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,19.99,ELEC30,30.0
15039,41,F,Married,Self Employed,3,Toledo-Ohio,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,19.99,,0.0
16546,64,M,Single,Self Employed,2,Madison-Wisconsin,Gel Roller Pen,Office,1.0,3.61,6.5,,0.0
14156,50,F,Married,Housewife,4,Des Moines-Iowa,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,4.08,6.0,SALE30,30.0
14156,50,F,Married,Housewife,4,Des Moines-Iowa,Nest Cam IQ - USA,Nest,1.0,199.0,6.0,,0.0
14156,50,F,Married,Housewife,4,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,19.99,ELEC30,30.0
