,Customer_ID,Age,Gender,Marital Status,Occupation,Monthly Income,Education,Location,Product_Description,Product_Category,Quantity,Unit_Price,Delivery_Charges,Coupon,Discount_Rate
544,17920,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Men's Softshell Jacket Black/Grey,Apparel,1.0,81.7,6.5,,10.0
545,17920,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,,10.0
546,17920,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Men's Softshell Jacket Black/Grey,Apparel,1.0,81.7,6.5,,10.0
547,17920,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Sport Bag,Bags,1.0,4.12,6.5,,10.0
548,17920,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Google Wool Heather Cap Heather/Navy,Headgear,1.0,20.62,6.5,,10.0
549,17392,54,M,Single,Employee,3,Post Graduate,Peoria-Illinois,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2.0,16.99,6.0,SALE30,30.0
550,17392,54,M,Single,Employee,3,Post Graduate,Peoria-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3,6.5,ELEC30,30.0
551,17392,54,M,Single,Employee,3,Post Graduate,Peoria-Illinois,Google Doodle Decal,Office,1.0,2.39,6.0,OFF30,
552,17392,54,M,Single,Employee,3,Post Graduate,Peoria-Illinois,Google Women's Vintage Hero Tee White,Apparel,2.0,15.19,6.0,SALE30,30.0
553,14587,33,F,Married,Housewife,3,Graduate,Chicago-Illinois,Google Women's Vintage Hero Tee Black,Apparel,1.0,5.7,6.0,,20.0
554,14587,33,F,Married,Housewife,3,Graduate,Chicago-Illinois,Google Stylus Pen w/ LED Light,Office,31.0,4.34,6.5,OFF30,30.0
555,14587,33,F,Married,Housewife,3,Graduate,Chicago-Illinois,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1.0,8.0,12.91,SALE20,
556,14587,33,F,Married,Housewife,3,Graduate,Chicago-Illinois,Android BTTF Moonshot Graphic Tee,Apparel,1.0,15.99,12.91,,
557,14587,33,F,Married,Housewife,3,Graduate,Chicago-Illinois,Google Sunglasses,Lifestyle,1.0,2.8,6.0,EXTRA20,20.0
558,14587,33,F,Married,Housewife,3,Graduate,Chicago-Illinois,Ballpoint LED Light Pen,Office,31.0,1.97,6.5,OFF30,30.0
559,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,YouTube Custom Decals,Office,3.0,2.05,6.5,,
560,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,YouTube Custom Decals,Office,1.0,1.99,6.5,,
561,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Toddler Short Sleeve Tee Red,Apparel,1.0,13.59,6.0,SALE10,
562,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,ELEC10,10.0
563,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,ELEC10,10.0
564,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,,20.0
565,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Men's Vintage Badge Tee Sage,Apparel,2.0,4.56,6.0,,30.0
566,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.19,6.0,SALE10,
567,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Android Men's Engineer Short Sleeve Tee Charcoal,Apparel,1.0,19.99,6.5,SALE30,
568,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,ELEC20,20.0
569,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1.0,61.59,12.48,,30.0
570,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Leatherette Journal,Office,1.0,6.15,49.73,,10.0
571,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Men's Long & Lean Tee Charcoal,Apparel,1.0,6.0,6.0,SALE10,10.0
572,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,119.0,19.99,,
573,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,ELEC20,20.0
574,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,119.0,6.5,,20.0
575,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Recycled Paper Journal Set,Office,15.0,3.19,35.3,,
576,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,30.0
577,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,13.59,6.0,,10.0
578,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Sunglasses,Lifestyle,15.0,3.5,294.0,,
579,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1.0,44.0,6.0,SALE20,20.0
580,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,YouTube Tee Black,Apparel,1.0,22.41,6.0,,30.0
581,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,ELEC30,
582,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Sport Bag,Bags,3.0,4.07,6.5,AIO30,30.0
583,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,,20.0
584,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,37.49,6.0,,
585,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,,
586,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Twill Cap,Apparel,1.0,8.79,49.73,SALE10,
587,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,ELEC20,20.0
588,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,81.5,6.5,ELEC10,
589,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,69.99,6.5,,20.0
590,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Cam IQ - USA,Nest,1.0,199.0,6.0,,20.0
591,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Trike Tee Black,Apparel,1.0,16.3,6.5,SALE30,30.0
592,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,
593,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,13.59,6.0,,10.0
594,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,BLM Sweatshirt,Apparel,2.0,33.59,6.0,,
595,14911,58,M,Single,Employee,3,Post Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,,
596,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Google Stylus Pen w/ LED Light,Office,1.0,5.61,6.0,,30.0
597,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,2.0,15.19,6.0,,10.0
598,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Google Men's Skater Tee Grey,Apparel,1.0,11.19,6.0,,10.0
599,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,
600,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,,10.0
601,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Google Twill Cap,Apparel,1.0,10.99,6.0,SALE10,10.0
602,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,8 pc Android Sticker Sheet,Office,1.0,1.59,6.0,OFF10,
603,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,30.0
604,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,
605,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,123.84885642737896,12.99,,
606,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,ELEC30,30.0
607,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Google Crewneck Sweatshirt Navy,Apparel,1.0,42.39,6.5,,30.0
608,12682,42,M,Married,Employee,2,Graduate,Madison-Wisconsin,Android Men's Vintage Henley,Apparel,1.0,7.2,6.0,SALE10,10.0
609,14194,26,M,Single,Self Employed,3,Graduate,Springfield-Illinois,8 pc Android Sticker Sheet,Office,4.0,1.62,6.5,,30.0
610,14194,26,M,Single,Self Employed,3,Graduate,Springfield-Illinois,Google Twill Cap,Apparel,2.0,8.96,6.5,,
611,14194,26,M,Single,Self Employed,3,Graduate,Springfield-Illinois,Nest Thermostat E - USA,Nest,2.0,100.91,19.99,,
612,17809,28,M,Married,Self Employed,4,Post Graduate,Sarasota-Florida,22 oz Android Bottle,Bottles,20.0,2.99,6.5,,
613,12956,58,M,Single,Self Employed,2,Graduate,Fort Wayne-Indiana,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3,6.5,,30.0
614,12956,58,M,Single,Self Employed,2,Graduate,Fort Wayne-Indiana,Nest Thermostat E - USA,Nest,1.0,100.91,19.99,,30.0
615,12956,58,M,Single,Self Employed,2,Graduate,Fort Wayne-Indiana,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4.0,80.52,6.5,,
616,12956,58,M,Single,Self Employed,2,Graduate,Fort Wayne-Indiana,Google Hub Mug White,Drinkware,1.0,10.59,6.5,EXTRA30,30.0
617,12956,58,M,Single,Self Employed,2,Graduate,Fort Wayne-Indiana,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3,6.5,,30.0
618,15358,50,M,Prefer not to say,Employee,1,Graduate,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,ELEC10,10.0
619,15358,50,M,Prefer not to say,Employee,1,Graduate,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,
620,15358,50,M,Prefer not to say,Employee,1,Graduate,Chicago-Illinois,Google Men's Vintage Badge Tee Black,Apparel,1.0,9.49,6.0,SALE10,10.0
621,15358,50,M,Prefer not to say,Employee,1,Graduate,Chicago-Illinois,26 oz Double Wall Insulated Bottle,Drinkware,1.0,19.99,6.5,EXTRA10,10.0
622,15358,50,M,Prefer not to say,Employee,1,Graduate,Chicago-Illinois,Google Youth Short Sleeve Tee Red,Apparel,1.0,15.19,6.0,,20.0
623,15358,50,M,Prefer not to say,Employee,1,Graduate,Chicago-Illinois,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,4.0,15.99,24.49,,10.0
624,15358,50,M,Prefer not to say,Employee,1,Graduate,Chicago-Illinois,Android BTTF Cosmos Graphic Tee,Apparel,1.0,8.15,6.5,SALE30,30.0
625,15358,50,M,Prefer not to say,Employee,1,Graduate,Chicago-Illinois,Google Crew Sweater Navy,Apparel,1.0,42.39,6.5,,30.0
626,15358,50,M,Prefer not to say,Employee,1,Graduate,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,ELEC10,10.0
627,15358,50,M,Prefer not to say,Employee,1,Graduate,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,,20.0
628,15358,50,M,Prefer not to say,Employee,1,Graduate,Chicago-Illinois,Waze Mood Ninja Window Decal,Waze,1.0,1.59,6.0,WEMP10,
629,16684,23,M,Single,Student,2,Graduate,Spokane-Washington,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,
630,16684,23,M,Single,Student,2,Graduate,Spokane-Washington,8 pc Android Sticker Sheet,Office,1.0,1.59,6.5,,30.0
631,16684,23,M,Single,Student,2,Graduate,Spokane-Washington,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52,12.99,ELEC30,
632,16684,23,M,Single,Student,2,Graduate,Spokane-Washington,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,30.0
633,16684,23,M,Single,Student,2,Graduate,Spokane-Washington,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,30.0
634,16684,23,M,Single,Student,2,Graduate,Spokane-Washington,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88,6.5,,30.0
635,16539,25,M,Single,Employee,2,Post Graduate,Chicago-Illinois,Android Youth Short Sleeve T-shirt Pewter,Apparel,1.0,15.19,12.99,,30.0
636,16539,25,M,Single,Employee,2,Post Graduate,Chicago-Illinois,Google Men's Around The Block Short Sleeve Tee Ash,Apparel,1.0,20.62,6.5,SALE10,10.0
637,16539,25,M,Single,Employee,2,Post Graduate,Chicago-Illinois,Reusable Shopping Bag,Bags,3.0,3.61,6.5,,
638,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,10.0
639,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,
640,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Google Women's Vintage Hero Tee Lavender,Apparel,1.0,15.19,6.5,,20.0
641,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.0,SALE20,
642,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,,20.0
643,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,30.0
644,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,ELEC20,20.0
645,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Crunch Noise Dog Toy,Lifestyle,1.0,2.79,6.0,EXTRA10,10.0
646,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Android 17oz Stainless Steel Sport Bottle,Drinkware,1.0,10.63,6.0,,10.0
647,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52,6.5,ELEC30,
648,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Google Leather Journal-Black,Notebooks & Journals,4.0,16.5,6.0,NJ10,10.0
649,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,5.0,13.59,41.3,,20.0
650,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,119.0,6.5,,20.0
651,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,,
652,15808,33,M,Single,Self Employed,4,Graduate,Des Moines-Iowa,Crunch Noise Dog Toy,Lifestyle,1.0,3.49,6.0,,10.0
653,17517,63,F,Married,Self Employed,0,Graduate,Toledo-Ohio,Google Crew Sweater Navy,Apparel,1.0,42.39,6.5,,30.0
654,16781,35,M,Single,Employee,4,Post Graduate,Spokane-Washington,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,20.62,6.5,,
655,16781,35,M,Single,Employee,4,Post Graduate,Spokane-Washington,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,ELEC10,10.0
656,16781,35,M,Single,Employee,4,Post Graduate,Spokane-Washington,YouTube Twill Cap,Apparel,1.0,10.99,6.0,SALE10,
657,16781,35,M,Single,Employee,4,Post Graduate,Spokane-Washington,YouTube Men's Short Sleeve Hero Tee White,Apparel,1.0,16.99,6.0,,10.0
658,12838,27,M,Married,Employee,2,Graduate,Madison-Wisconsin,Engraved Ceramic Google Mug,Drinkware,1.0,7.42,12.76,,10.0
659,12838,27,M,Married,Employee,2,Graduate,Madison-Wisconsin,Engraved Ceramic Google Mug,Drinkware,4.0,7.42,6.5,EXTRA10,
660,12838,27,M,Married,Employee,2,Graduate,Madison-Wisconsin,22 oz YouTube Bottle Infuser,Bottles,1.0,5.15,6.5,,10.0
661,12838,27,M,Married,Employee,2,Graduate,Madison-Wisconsin,Google Slim Utility Travel Bag,Bags,1.0,15.46,6.5,,10.0
662,12838,27,M,Married,Employee,2,Graduate,Madison-Wisconsin,Google 25 oz Red Stainless Steel Bottle,Drinkware,4.0,11.54,35.96,,10.0
663,12838,27,M,Married,Employee,2,Graduate,Madison-Wisconsin,26 oz Double Wall Insulated Bottle,Drinkware,1.0,20.62,12.76,EXTRA10,10.0
664,12838,27,M,Married,Employee,2,Graduate,Madison-Wisconsin,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,10.0
665,14031,61,M,Single,Employee,1,Post Graduate,Reno-Nevada,Google Sunglasses,Lifestyle,1.0,2.8,19.99,EXTRA30,
666,14031,61,M,Single,Employee,1,Post Graduate,Reno-Nevada,Google Snapback Hat Black,Headgear,1.0,22.99,6.0,,30.0
667,14031,61,M,Single,Employee,1,Post Graduate,Reno-Nevada,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,13.59,6.0,,20.0
668,14031,61,M,Single,Employee,1,Post Graduate,Reno-Nevada,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,13.59,6.0,,
669,14031,61,M,Single,Employee,1,Post Graduate,Reno-Nevada,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1.0,8.0,6.0,SALE20,20.0
670,17672,39,F,Married,Housewife,3,Graduate,Chicago-Illinois,Google Tee Green,Apparel,1.0,17.93,12.99,,30.0
671,17672,39,F,Married,Housewife,3,Graduate,Chicago-Illinois,Nest Cam IQ - USA,Nest,2.0,202.84,12.99,,
672,17672,39,F,Married,Housewife,3,Graduate,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,121.3,12.99,,30.0
673,17672,39,F,Married,Housewife,3,Graduate,Chicago-Illinois,Android Small Removable Sticker Sheet,Accessories,1.0,3.05,6.0,,
674,13065,39,M,Single,Self Employed,3,Post Graduate,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,10.0
675,13065,39,M,Single,Self Employed,3,Post Graduate,Des Moines-Iowa,Google Tote Bag,Bags,2.0,8.24,6.5,AIO10,
676,15270,44,M,Married,Employee,4,Graduate,Madison-Wisconsin,Google Thermal Bottle Red,Drinkware,1.0,19.56,6.5,,30.0
677,15165,65,M,Single,Employee,1,Post Graduate,Tempe-Arizona,YouTube Spiral Journal with Pen,Notebooks & Journals,1.0,10.31,6.5,,10.0
678,14901,29,M,Single,Self Employed,3,Graduate,Fargo-North Dakota,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,5.0,48.99,6.5,SALE30,30.0
679,14901,29,M,Single,Self Employed,3,Graduate,Fargo-North Dakota,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,
680,14901,29,M,Single,Self Employed,3,Graduate,Fargo-North Dakota,Waterproof Backpack,Bags,3.0,99.99,6.5,AIO30,30.0
681,14901,29,M,Single,Self Employed,3,Graduate,Fargo-North Dakota,YouTube Custom Decals,Office,2.0,2.05,6.5,,10.0
682,14901,29,M,Single,Self Employed,3,Graduate,Fargo-North Dakota,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,ELEC10,
683,16048,56,M,Married,Self Employed,3,Graduate,Fargo-North Dakota,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,5.0,153.71,6.5,,10.0
684,15226,54,M,Single,Employee,2,Graduate,Cheyenne-Wyoming,Google Tee Green,Apparel,1.0,17.93,6.5,,30.0
685,18198,32,M,Single,Self Employed,4,Graduate,Peoria-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,
686,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,ELEC30,30.0
687,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Laptop Tech Backpack,Backpacks,5.0,38.39,12.91,,
688,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,16.99,6.5,SALE20,
689,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.5,ELEC20,
690,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,,20.0
691,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Men's Pullover Hoodie Grey,Apparel,1.0,29.11,6.0,,
692,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,18.99,6.5,,
693,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Keyboard DOT Sticker,Office,1.0,1.5,6.5,,20.0
694,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Vintage Henley Grey/Black,Apparel,1.0,29.99,6.5,,20.0
695,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Sport Bag,Bags,1.0,4.99,6.0,,10.0
696,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Women's Vintage Hero Tee Lavender,Apparel,1.0,10.63,6.0,,
697,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.5,ELEC30,30.0
698,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,25L Classic Rucksack,Backpacks,1.0,99.99,6.5,,
699,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4.0,79.0,6.0,ELEC20,20.0
700,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Yoga Mat Blue,Lifestyle,1.0,12.87,23.17,EXTRA30,30.0
701,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,,20.0
702,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,,20.0
703,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Android Sticker Sheet Ultra Removable,Office,80.0,2.99,6.0,,
704,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Baby Essentials Set,Apparel,1.0,27.19,6.0,,30.0
705,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Women's Vintage Hero Tee Black,Apparel,1.0,13.29,6.0,SALE10,10.0
706,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Lunch Bag,Bags,30.0,13.99,6.0,AIO30,30.0
707,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Android Men's Long & Lean Badge Tee Charcoal,Apparel,1.0,11.19,6.0,,20.0
708,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Leather and Metal Ballpoint Pen,Office,1.0,10.07,6.5,,10.0
709,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,19.46884713375796,6.0,,10.0
710,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,26 oz Double Wall Insulated Bottle,Drinkware,1.0,24.99,14.822127659574468,EXTRA20,20.0
711,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google 17oz Stainless Steel Sport Bottle,Drinkware,8.0,15.19,13.38,,
712,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.5,ELEC10,
713,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Collapsible Shopping Bag,Bags,2.0,3.99,6.0,AIO20,
714,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Android Toddler Short Sleeve T-shirt Pink,Apparel,7.0,11.89,6.0,,
715,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,,
716,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Foam Can and Bottle Cooler,Drinkware,10.0,1.59,12.48,EXTRA10,10.0
717,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Twill Cap,Apparel,4.0,8.79,6.5,,20.0
718,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,,
719,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Android Youth Short Sleeve T-shirt Aqua,Apparel,1.0,13.29,6.0,,10.0
720,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Android Men's Engineer Short Sleeve Tee Charcoal,Apparel,1.0,15.99,15.75,,
721,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.5,ELEC20,
